Distance_(pixels),Gray_Value
5358,33.2500
5359,34.5000
5360,34.8750
5361,35.1250
5362,34.3750
5363,33.3750
5364,32.1250
5365,31.3750
5366,32.0000
5367,33.6250
5368,37.0000
5369,39.6250
5370,40.3750
5371,39.0000
5372,37.2500
5373,34.5000
5374,32.6250
5375,30.0000
5376,30.1250
5377,31.2500
5378,32.6250
5379,33.3750
5380,33.5000
5381,35.0000
5382,35.2500
5383,34.7500
5384,33.5000
5385,32.0000
5386,29.7500
5387,27.3750
5388,25.3750
5389,24.8750
5390,25.3750
5391,27.2500
5392,30.1250
5393,32.3750
5394,34.7500
5395,37.3750
5396,39.1250
5397,39.8750
5398,38.7500
5399,37.3750
5400,35.5000
5401,33.8750
5402,32.6250
5403,32.3750
5404,34.0000
5405,36.5000
5406,38.1250
5407,37.8750
5408,37.1250
5409,34.6250
5410,32.7500
5411,30.8750
5412,30.8750
5413,32.7500
5414,34.7500
5415,36.0000
5416,37.5000
5417,37.5000
5418,37.5000
5419,37.2500
5420,37.3750
5421,37.7500
5422,37.0000
5423,37.1250
5424,37.7500
5425,36.6250
5426,35.5000
5427,34.8750
5428,34.1250
5429,33.0000
5430,31.8750
5431,31.7500
5432,32.2500
5433,32.3750
5434,31.3750
5435,30.7500
5436,29.3750
5437,28.7500
5438,28.6250
5439,29.7500
5440,31.7500
5441,34.1250
5442,35.8750
5443,35.8750
5444,33.7500
5445,32.3750
5446,31.3750
5447,31.0000
5448,30.5000
5449,30.5000
5450,30.3750
5451,30.6250
5452,30.5000
5453,32.8750
5454,34.1250
5455,36.0000
5456,35.8750
5457,36.1250
5458,34.6250
5459,33.0000
5460,31.6250
5461,32.0000
5462,33.1250
5463,34.0000
5464,34.2500
5465,34.7500
5466,35.0000
5467,34.3750
5468,33.8750
5469,33.0000
5470,32.8750
5471,32.6250
5472,32.3750
5473,32.8750
5474,34.0000
5475,35.3750
5476,36.1250
5477,36.7500
5478,36.7500
5479,35.3750
5480,33.0000
5481,31.6250
5482,31.0000
5483,31.5000
5484,32.2500
5485,33.1250
5486,34.7500
5487,36.0000
5488,37.0000
5489,37.5000
5490,37.8750
5491,37.7500
5492,38.1250
5493,36.5000
5494,36.0000
5495,35.5000
5496,35.2500
5497,35.2500
5498,34.5000
5499,33.7500
5500,33.8750
5501,32.7500
5502,32.7500
5503,34.0000
5504,34.7500
5505,35.2500
5506,34.0000
5507,31.8750
5508,30.7500
5509,30.7500
5510,31.8750
5511,34.7500
5512,37.3750
5513,38.7500
5514,38.2500
5515,35.2500
5516,31.7500
5517,28.3750
5518,25.7500
5519,24.7500
5520,25.3750
5521,26.5000
5522,27.1250
5523,28.8750
5524,29.3750
5525,31.1250
5526,32.5000
5527,33.6250
5528,34.1250
5529,33.6250
5530,32.3750
5531,31.6250
5532,31.1250
5533,31.5000
5534,32.6250
5535,33.1250
5536,34.6250
5537,35.5000
5538,35.8750
5539,36.6250
5540,36.7500
5541,36.0000
5542,35.7500
5543,34.1250
5544,32.2500
5545,31.0000
5546,30.8750
5547,31.5000
5548,32.2500
5549,32.1250
5550,32.5000
5551,32.3750
5552,31.0000
5553,30.6250
5554,29.6250
5555,30.3750
5556,31.5000
5557,33.1250
5558,33.7500
5559,34.8750
5560,35.2500
5561,35.5000
5562,35.0000
5563,35.5000
5564,36.8750
5565,38.2500
5566,38.1250
5567,38.5000
5568,37.2500
5569,35.6250
5570,33.5000
5571,32.8750
5572,32.1250
5573,32.0000
5574,32.5000
5575,33.5000
5576,34.0000
5577,33.6250
5578,32.8750
5579,30.6250
5580,29.2500
5581,28.1250
5582,28.6250
5583,30.2500
5584,32.7500
5585,35.6250
5586,36.8750
5587,36.6250
5588,35.1250
5589,32.2500
5590,30.0000
5591,29.3750
5592,29.8750
5593,30.6250
5594,31.6250
5595,32.8750
5596,33.3750
5597,34.5000
5598,35.0000
5599,35.7500
5600,36.0000
5601,36.0000
5602,34.2500
5603,33.3750
5604,32.2500
5605,33.0000
5606,33.3750
5607,34.2500
5608,35.1250
5609,37.0000
5610,37.7500
5611,38.3750
5612,38.0000
5613,38.2500
5614,37.3750
5615,37.0000
5616,36.2500
5617,36.5000
5618,35.8750
5619,36.0000
5620,36.2500
5621,36.1250
5622,35.1250
5623,33.6250
5624,31.6250
5625,29.5000
5626,28.0000
5627,27.2500
5628,29.0000
5629,30.3750
5630,32.6250
5631,34.2500
5632,35.3750
5633,35.5000
5634,35.0000
5635,34.0000
5636,34.5000
5637,34.8750
5638,35.3750
5639,34.3750
5640,33.7500
5641,33.0000
5642,32.5000
5643,33.0000
5644,33.3750
5645,33.8750
5646,34.1250
5647,33.6250
5648,33.5000
5649,32.7500
5650,31.5000
5651,30.1250
5652,29.3750
5653,30.1250
5654,31.1250
5655,33.6250
5656,37.0000
5657,39.5000
5658,39.3750
5659,37.1250
5660,33.5000
5661,31.0000
5662,28.5000
5663,27.7500
5664,28.2500
5665,30.1250
5666,31.1250
5667,30.8750
5668,31.6250
5669,31.7500
5670,32.1250
5671,32.6250
5672,32.2500
5673,32.5000
5674,31.7500
5675,31.7500
5676,32.2500
5677,33.5000
5678,33.8750
5679,35.5000
5680,36.6250
5681,37.1250
5682,38.3750
5683,38.6250
5684,38.3750
5685,36.6250
5686,35.2500
5687,34.2500
5688,33.5000
5689,32.0000
5690,31.7500
5691,32.6250
5692,33.2500
5693,32.8750
5694,32.7500
5695,32.7500
5696,32.7500
5697,32.3750
5698,31.8750
5699,31.7500
5700,32.0000
5701,33.0000
5702,34.1250
5703,34.8750
5704,35.6250
5705,35.2500
5706,34.6250
5707,33.2500
5708,31.6250
5709,30.6250
5710,30.8750
5711,31.0000
5712,31.5000
5713,32.2500
5714,33.6250
5715,34.1250
5716,34.1250
5717,34.0000
5718,33.3750
5719,33.3750
5720,32.7500
5721,31.6250
5722,30.3750
5723,28.7500
5724,28.1250
5725,28.8750
5726,31.2500
5727,35.0000
5728,39.1250
5729,41.1250
5730,41.1250
5731,38.8750
5732,36.6250
5733,32.3750
5734,30.0000
5735,27.8750
5736,27.5000
5737,27.6250
5738,29.3750
5739,30.5000
5740,32.1250
5741,32.1250
5742,32.6250
5743,33.0000
5744,32.5000
5745,32.1250
5746,31.7500
5747,31.5000
5748,31.6250
5749,32.0000
5750,32.1250
5751,33.1250
5752,33.2500
5753,34.8750
5754,35.6250
5755,36.3750
5756,36.7500
5757,36.1250
5758,35.2500
5759,34.1250
5760,31.3750
5761,30.3750
5762,30.2500
5763,30.6250
5764,30.7500
5765,31.3750
5766,31.6250
5767,32.3750
5768,32.0000
5769,31.2500
5770,30.1250
5771,29.1250
5772,29.5000
5773,30.5000
5774,31.8750
5775,33.5000
5776,35.5000
5777,36.7500
5778,36.6250
5779,36.0000
5780,36.2500
5781,36.0000
5782,34.6250
5783,33.3750
5784,33.3750
5785,32.1250
5786,30.6250
5787,29.2500
5788,29.5000
5789,30.6250
5790,31.3750
5791,31.8750
5792,31.8750
5793,31.1250
5794,30.0000
5795,29.1250
5796,29.1250
5797,30.3750
5798,32.6250
5799,36.0000
5800,37.8750
5801,38.0000
5802,36.7500
5803,33.8750
5804,31.2500
5805,28.8750
5806,28.1250
5807,28.0000
5808,28.8750
5809,30.0000
5810,31.5000
5811,32.8750
5812,33.5000
5813,34.3750
5814,34.3750
5815,33.6250
5816,32.8750
5817,32.2500
5818,31.5000
5819,30.6250
5820,29.8750
5821,30.1250
5822,31.2500
5823,32.5000
5824,33.7500
5825,34.8750
5826,35.6250
5827,35.0000
5828,33.7500
5829,32.2500
5830,31.1250
5831,29.3750
5832,29.8750
5833,29.8750
5834,32.3750
5835,34.5000
5836,37.1250
5837,38.3750
5838,38.7500
5839,38.2500
5840,36.2500
5841,34.5000
5842,32.6250
5843,32.6250
5844,33.5000
5845,34.3750
5846,36.0000
5847,37.2500
5848,37.5000
5849,36.7500
5850,37.3750
5851,36.2500
5852,35.7500
5853,35.1250
5854,34.8750
5855,34.0000
5856,34.5000
5857,34.8750
5858,36.0000
5859,36.0000
5860,35.8750
5861,36.0000
5862,34.7500
5863,33.8750
5864,32.3750
5865,30.6250
5866,28.3750
5867,27.5000
5868,27.5000
5869,29.1250
5870,31.2500
5871,35.0000
5872,38.6250
5873,40.2500
5874,39.3750
5875,37.1250
5876,34.3750
5877,32.0000
5878,30.3750
5879,29.5000
5880,29.0000
5881,28.8750
5882,28.6250
5883,28.2500
5884,28.7500
5885,29.5000
5886,30.5000
5887,30.7500
5888,30.0000
5889,29.5000
5890,29.2500
5891,29.8750
5892,29.8750
5893,31.2500
5894,31.6250
5895,32.3750
5896,32.8750
5897,34.0000
5898,34.1250
5899,34.5000
5900,33.6250
5901,34.0000
5902,33.1250
5903,31.7500
5904,31.7500
5905,31.7500
5906,31.1250
5907,31.3750
5908,31.7500
5909,32.1250
5910,32.2500
5911,32.0000
5912,32.5000
5913,32.5000
5914,31.3750
5915,31.2500
5916,31.3750
5917,32.0000
5918,33.0000
5919,34.1250
5920,35.2500
5921,36.3750
5922,35.7500
5923,35.7500
5924,34.6250
5925,33.5000
5926,32.0000
5927,30.7500
5928,29.5000
5929,29.7500
5930,30.5000
5931,31.6250
5932,32.0000
5933,32.6250
5934,32.8750
5935,34.1250
5936,33.8750
5937,34.0000
5938,34.2500
5939,34.1250
5940,33.5000
5941,33.0000
5942,33.7500
5943,36.1250
5944,38.0000
5945,38.5000
5946,38.7500
5947,37.5000
5948,35.6250
5949,33.2500
5950,31.8750
5951,31.5000
5952,31.3750
5953,30.1250
5954,29.5000
5955,29.0000
5956,29.3750
5957,30.3750
5958,31.1250
5959,31.1250
5960,31.1250
5961,29.3750
5962,28.1250
5963,27.6250
5964,28.0000
5965,28.6250
5966,30.0000
5967,30.5000
5968,32.3750
5969,34.0000
5970,35.1250
5971,35.7500
5972,35.1250
5973,34.5000
5974,34.1250
5975,32.3750
5976,32.0000
5977,32.3750
5978,33.2500
5979,34.5000
5980,35.2500
5981,36.1250
5982,36.6250
5983,36.2500
5984,35.2500
5985,34.6250
5986,34.1250
5987,33.8750
5988,34.1250
5989,34.8750
5990,34.5000
5991,34.7500
5992,33.8750
5993,33.0000
5994,32.7500
5995,31.8750
5996,32.6250
5997,32.8750
5998,32.7500
5999,33.1250
6000,32.8750
6001,33.5000
6002,34.2500
6003,34.3750
6004,35.0000
6005,35.3750
6006,36.0000
6007,35.6250
6008,32.8750
6009,30.2500
6010,27.7500
6011,26.3750
6012,26.5000
6013,27.5000
6014,30.7500
6015,34.6250
6016,37.5000
6017,38.7500
6018,38.1250
6019,35.7500
6020,33.7500
6021,31.6250
6022,29.7500
6023,29.0000
6024,28.7500
6025,29.8750
6026,30.7500
6027,30.6250
6028,31.1250
6029,30.6250
6030,30.2500
6031,29.6250
6032,30.1250
6033,29.1250
6034,28.7500
6035,29.1250
6036,30.1250
6037,31.2500
6038,32.3750
6039,33.3750
6040,34.2500
6041,34.1250
6042,33.3750
6043,34.2500
6044,34.0000
6045,33.8750
6046,32.6250
6047,31.8750
6048,32.0000
6049,31.5000
6050,31.1250
6051,31.6250
6052,31.7500
6053,33.0000
6054,34.2500
6055,33.7500
6056,33.5000
6057,34.0000
6058,34.5000
6059,34.6250
6060,34.0000
6061,34.1250
6062,34.5000
6063,33.8750
6064,33.2500
6065,33.1250
6066,33.2500
6067,34.3750
6068,34.6250
6069,35.0000
6070,34.7500
6071,34.2500
6072,33.8750
6073,32.7500
6074,31.2500
6075,31.3750
6076,31.2500
6077,32.0000
6078,32.7500
6079,34.0000
6080,33.5000
6081,31.6250
6082,29.3750
6083,27.8750
6084,26.8750
6085,28.5000
6086,30.6250
6087,33.8750
6088,37.1250
6089,38.7500
6090,38.6250
6091,36.5000
6092,34.2500
6093,32.7500
6094,31.7500
6095,30.5000
6096,31.0000
6097,31.2500
6098,31.7500
6099,31.7500
6100,33.0000
6101,33.6250
6102,34.6250
6103,34.3750
6104,34.5000
6105,32.7500
6106,31.6250
6107,30.0000
6108,30.8750
6109,30.2500
6110,31.7500
6111,32.8750
6112,35.2500
6113,36.7500
6114,38.2500
6115,38.3750
6116,38.1250
6117,35.8750
6118,34.2500
6119,32.7500
6120,31.1250
6121,30.7500
6122,32.0000
6123,33.7500
6124,35.2500
6125,36.0000
6126,35.8750
6127,34.7500
6128,32.7500
6129,31.7500
6130,31.5000
6131,32.1250
6132,32.7500
6133,32.2500
6134,32.0000
6135,31.5000
6136,30.7500
6137,30.3750
6138,31.5000
6139,32.8750
6140,34.8750
6141,36.5000
6142,37.0000
6143,36.2500
6144,35.2500
6145,34.1250
6146,32.7500
6147,32.5000
6148,32.5000
6149,33.2500
6150,34.3750
6151,35.0000
6152,34.7500
6153,34.0000
6154,33.7500
6155,33.1250
6156,32.8750
6157,33.3750
6158,36.1250
6159,38.6250
6160,40.1250
6161,40.2500
6162,38.3750
6163,37.5000
6164,35.7500
6165,34.7500
6166,34.3750
6167,34.3750
6168,32.5000
6169,31.3750
6170,29.8750
6171,29.5000
6172,29.6250
6173,30.5000
6174,30.3750
6175,29.1250
6176,27.6250
6177,26.0000
6178,26.3750
6179,26.3750
6180,27.8750
6181,29.5000
6182,32.2500
6183,34.0000
6184,35.5000
6185,36.3750
6186,36.5000
6187,36.7500
6188,34.7500
6189,33.5000
6190,32.2500
6191,31.2500
6192,31.0000
6193,31.1250
6194,30.7500
6195,31.6250
6196,32.7500
6197,32.5000
6198,33.6250
6199,33.1250
6200,33.8750
6201,33.6250
6202,34.3750
6203,34.5000
6204,35.2500
6205,34.3750
6206,34.0000
6207,33.6250
6208,33.6250
6209,33.3750
6210,33.1250
6211,33.3750
6212,34.1250
6213,34.6250
6214,34.3750
6215,34.3750
6216,34.7500
6217,34.2500
6218,34.0000
6219,33.2500
6220,33.2500
6221,32.7500
6222,33.3750
6223,34.0000
6224,34.6250
6225,32.8750
6226,31.1250
6227,29.8750
6228,29.7500
6229,29.5000
6230,31.0000
6231,33.8750
6232,36.6250
6233,37.8750
6234,36.6250
6235,34.5000
6236,33.2500
6237,32.0000
6238,31.2500
6239,30.8750
6240,31.6250
6241,31.7500
6242,32.2500
6243,31.3750
6244,31.0000
6245,31.7500
6246,32.7500
6247,31.8750
6248,30.6250
6249,28.2500
6250,27.5000
6251,26.6250
6252,26.1250
6253,26.8750
6254,29.6250
6255,32.2500
6256,35.1250
6257,36.7500
6258,37.6250
6259,37.8750
6260,37.5000
6261,36.0000
6262,34.8750
6263,33.2500
6264,32.2500
6265,32.6250
6266,32.6250
6267,33.1250
6268,34.3750
6269,35.7500
6270,36.5000
6271,36.5000
6272,34.7500
6273,33.8750
6274,33.1250
6275,32.6250
6276,33.0000
6277,34.3750
6278,34.7500
6279,35.6250
6280,35.5000
6281,34.8750
6282,34.8750
6283,34.5000
6284,34.2500
6285,33.7500
6286,32.0000
6287,30.7500
6288,30.8750
6289,31.3750
6290,32.3750
6291,33.0000
6292,34.6250
6293,36.1250
6294,37.2500
6295,36.0000
6296,34.6250
6297,32.5000
6298,31.6250
6299,31.2500
6300,31.5000
6301,33.0000
6302,35.6250
6303,37.8750
6304,39.0000
6305,38.0000
6306,36.1250
6307,34.0000
6308,32.5000
6309,30.7500
6310,30.5000
6311,30.6250
6312,31.2500
6313,31.7500
6314,31.0000
6315,30.0000
6316,30.2500
6317,29.7500
6318,31.1250
6319,32.3750
6320,33.3750
6321,32.5000
6322,31.6250
6323,31.0000
6324,30.5000
6325,31.0000
6326,32.5000
6327,35.0000
6328,37.8750
6329,39.3750
6330,39.2500
6331,38.8750
6332,37.7500
6333,36.1250
6334,34.6250
6335,33.7500
6336,33.2500
6337,33.0000
6338,32.8750
6339,33.3750
6340,33.8750
6341,33.2500
6342,32.6250
6343,31.7500
6344,31.2500
6345,31.0000
6346,31.7500
6347,32.6250
6348,33.1250
6349,33.2500
6350,32.7500
6351,31.5000
6352,29.8750
6353,28.1250
6354,27.8750
6355,29.0000
6356,30.0000
6357,30.8750
6358,32.5000
6359,33.1250
6360,33.8750
6361,33.3750
6362,32.8750
6363,33.0000
6364,33.5000
6365,32.8750
6366,33.7500
6367,33.7500
6368,33.6250
6369,31.7500
6370,30.2500
6371,28.8750
6372,28.7500
6373,29.1250
6374,31.2500
6375,33.3750
6376,35.3750
6377,35.1250
6378,33.6250
6379,31.0000
6380,28.5000
6381,27.2500
6382,26.5000
6383,26.0000
6384,27.5000
6385,29.3750
6386,30.6250
6387,30.8750
6388,32.2500
6389,33.3750
6390,34.3750
6391,33.7500
6392,33.1250
6393,32.2500
6394,31.6250
6395,30.2500
6396,29.7500
6397,30.5000
6398,31.6250
6399,33.0000
6400,34.0000
6401,33.7500
6402,34.7500
6403,35.1250
6404,35.1250
6405,35.1250
6406,34.3750
6407,33.5000
6408,33.1250
6409,31.7500
6410,31.0000
6411,31.0000
6412,31.7500
6413,31.8750
6414,32.5000
6415,32.2500
6416,33.6250
6417,33.6250
6418,33.5000
6419,34.0000
6420,35.3750
6421,35.5000
6422,35.0000
6423,34.8750
6424,35.7500
6425,35.8750
6426,34.8750
6427,33.5000
6428,32.6250
6429,32.2500
6430,31.2500
6431,30.3750
6432,30.3750
6433,31.1250
6434,32.0000
6435,32.8750
6436,33.7500
6437,36.0000
6438,37.7500
6439,37.6250
6440,36.1250
6441,35.2500
6442,33.6250
6443,32.1250
6444,30.8750
6445,31.3750
6446,32.6250
6447,34.8750
6448,36.1250
6449,36.3750
6450,35.3750
6451,34.1250
6452,32.8750
6453,31.5000
6454,30.0000
6455,30.1250
6456,30.3750
6457,31.5000
6458,32.6250
6459,33.5000
6460,33.5000
6461,33.3750
6462,31.5000
6463,30.0000
6464,28.3750
6465,28.5000
6466,28.7500
6467,29.5000
6468,30.0000
6469,31.8750
6470,32.8750
6471,34.1250
6472,35.6250
6473,37.6250
6474,37.1250
6475,36.3750
6476,34.5000
6477,33.2500
6478,31.1250
6479,30.2500
6480,29.1250
6481,29.2500
6482,29.8750
6483,30.7500
6484,31.3750
6485,31.3750
6486,30.0000
6487,28.8750
6488,27.7500
6489,26.7500
6490,27.2500
6491,29.6250
6492,31.6250
6493,33.5000
6494,35.0000
6495,35.2500
6496,35.3750
6497,34.8750
6498,35.0000
6499,35.5000
6500,35.1250
6501,35.0000
6502,34.8750
6503,34.5000
6504,34.0000
6505,34.3750
6506,33.8750
6507,34.2500
6508,34.2500
6509,34.0000
6510,35.0000
6511,34.7500
6512,34.3750
6513,33.1250
6514,32.5000
6515,32.6250
6516,32.7500
6517,33.6250
6518,35.3750
6519,36.1250
6520,37.1250
6521,37.0000
6522,37.0000
6523,36.1250
6524,34.8750
6525,33.0000
6526,31.8750
6527,29.6250
6528,29.1250
6529,29.0000
6530,29.5000
6531,29.7500
6532,31.7500
6533,32.8750
6534,33.6250
6535,32.5000
6536,30.3750
6537,29.2500
6538,28.3750
6539,28.2500
6540,28.7500
6541,30.1250
6542,32.6250
6543,33.7500
6544,34.3750
6545,36.2500
6546,37.2500
6547,38.0000
6548,37.8750
6549,37.3750
6550,36.7500
6551,35.6250
6552,34.2500
6553,34.3750
6554,35.0000
6555,36.0000
6556,35.6250
6557,35.1250
6558,32.7500
6559,30.2500
6560,27.3750
6561,27.1250
6562,28.1250
6563,29.3750
6564,31.6250
6565,33.6250
6566,35.7500
6567,37.1250
6568,37.3750
6569,36.3750
6570,35.3750
6571,34.0000
6572,32.6250
6573,31.2500
6574,30.2500
6575,30.5000
6576,30.5000
6577,29.8750
6578,29.6250
6579,30.0000
6580,31.0000
6581,32.6250
6582,34.6250
6583,35.8750
6584,35.8750
6585,34.2500
6586,31.5000
6587,28.5000
6588,26.8750
6589,27.5000
6590,30.2500
6591,33.1250
6592,35.7500
6593,36.8750
6594,34.8750
6595,33.1250
6596,30.7500
6597,29.6250
6598,29.1250
6599,29.5000
6600,30.5000
6601,30.1250
6602,29.0000
6603,28.5000
6604,28.5000
6605,28.8750
6606,29.6250
6607,30.0000
6608,30.7500
6609,31.0000
6610,30.3750
6611,29.3750
6612,29.5000
6613,31.0000
6614,31.7500
6615,33.0000
6616,34.0000
6617,35.1250
6618,36.2500
6619,35.8750
6620,36.1250
6621,35.7500
6622,35.3750
6623,34.2500
6624,32.6250
6625,32.0000
6626,32.7500
6627,33.6250
6628,34.2500
6629,34.5000
6630,33.1250
6631,32.2500
6632,30.5000
6633,29.1250
6634,28.8750
6635,30.2500
6636,31.5000
6637,33.0000
6638,33.6250
6639,33.6250
6640,34.1250
6641,33.6250
6642,33.7500
6643,33.7500
6644,34.2500
6645,33.5000
6646,33.2500
6647,32.0000
6648,32.1250
6649,31.5000
6650,32.5000
6651,32.5000
6652,34.3750
6653,35.3750
6654,35.5000
6655,35.3750
6656,34.0000
6657,32.2500
6658,31.2500
6659,30.5000
6660,32.2500
6661,35.7500
6662,38.8750
6663,41.0000
6664,40.6250
6665,38.5000
6666,35.8750
6667,32.8750
6668,30.1250
6669,29.0000
6670,28.6250
6671,29.6250
6672,30.6250
6673,31.8750
6674,34.3750
6675,36.7500
6676,37.7500
6677,37.5000
6678,36.5000
6679,34.6250
6680,32.8750
6681,30.3750
6682,30.1250
6683,31.1250
6684,32.5000
6685,33.5000
6686,34.6250
6687,35.3750
6688,37.2500
6689,37.5000
6690,37.5000
6691,36.3750
6692,36.2500
6693,35.2500
6694,33.7500
6695,32.1250
6696,32.3750
6697,32.5000
6698,33.1250
6699,33.0000
6700,33.3750
6701,33.1250
6702,31.7500
6703,30.0000
6704,28.8750
6705,28.1250
6706,28.7500
6707,29.8750
6708,31.7500
6709,32.5000
6710,32.6250
6711,32.1250
6712,32.1250
6713,32.5000
6714,31.6250
6715,31.7500
6716,32.5000
6717,32.3750
6718,32.6250
6719,32.7500
6720,33.3750
6721,33.2500
6722,33.2500
6723,32.3750
6724,32.0000
6725,31.2500
6726,32.0000
6727,33.2500
6728,34.2500
6729,33.0000
6730,32.2500
6731,32.1250
6732,32.3750
6733,33.1250
6734,34.6250
6735,36.8750
6736,37.8750
6737,37.5000
6738,36.1250
6739,34.2500
6740,32.5000
6741,30.6250
6742,30.1250
6743,29.2500
6744,28.7500
6745,28.1250
6746,28.8750
6747,28.5000
6748,30.2500
6749,31.3750
6750,32.2500
6751,32.3750
6752,32.6250
6753,32.0000
6754,30.5000
6755,29.5000
6756,29.0000
6757,31.3750
6758,32.3750
6759,34.3750
6760,35.6250
6761,38.1250
6762,38.5000
6763,38.2500
6764,37.2500
6765,35.8750
6766,34.2500
6767,31.7500
6768,31.0000
6769,30.0000
6770,32.0000
6771,33.8750
6772,36.5000
6773,36.1250
6774,36.3750
6775,35.0000
6776,33.6250
6777,30.8750
6778,30.5000
6779,31.6250
6780,32.8750
6781,33.1250
6782,34.3750
6783,35.2500
6784,35.5000
6785,36.2500
6786,37.0000
6787,38.3750
6788,38.0000
6789,37.0000
6790,35.3750
6791,33.8750
6792,31.5000
6793,31.1250
6794,30.3750
6795,30.7500
6796,30.8750
6797,31.2500
6798,31.5000
6799,32.7500
6800,33.6250
6801,34.1250
6802,34.0000
6803,35.0000
6804,36.3750
6805,37.8750
6806,39.0000
6807,40.2500
6808,41.2500
6809,39.8750
6810,37.1250
6811,33.6250
6812,31.3750
6813,29.8750
6814,29.0000
6815,29.0000
6816,30.2500
6817,30.8750
6818,31.2500
6819,31.7500
6820,33.2500
6821,34.1250
6822,34.5000
6823,33.3750
6824,32.0000
6825,30.3750
6826,28.3750
6827,27.6250
6828,28.3750
6829,29.2500
6830,31.0000
6831,32.2500
6832,33.6250
6833,34.3750
6834,35.2500
6835,34.3750
6836,33.2500
6837,31.7500
6838,30.5000
6839,29.3750
6840,29.5000
6841,29.7500
6842,31.6250
6843,32.7500
6844,33.6250
6845,33.2500
6846,31.8750
6847,30.3750
6848,29.8750
6849,29.1250
6850,29.5000
6851,29.6250
6852,31.2500
6853,32.0000
6854,34.2500
6855,34.1250
6856,34.8750
6857,34.7500
6858,35.0000
6859,34.7500
6860,34.7500
6861,34.1250
6862,34.5000
6863,34.6250
6864,34.5000
6865,34.6250
6866,34.1250
6867,33.7500
6868,33.5000
6869,33.6250
6870,33.2500
6871,32.1250
6872,30.7500
6873,29.7500
6874,29.1250
6875,28.3750
6876,29.2500
6877,31.8750
6878,34.8750
6879,36.8750
6880,36.8750
6881,35.6250
6882,32.8750
6883,30.8750
6884,28.7500
6885,28.1250
6886,28.8750
6887,30.0000
6888,30.6250
6889,30.6250
6890,29.6250
6891,30.2500
6892,31.0000
6893,30.7500
6894,31.1250
6895,30.7500
6896,30.8750
6897,30.7500
6898,30.0000
6899,29.6250
6900,30.5000
6901,31.0000
6902,32.0000
6903,32.7500
6904,33.5000
6905,33.6250
6906,33.3750
6907,32.8750
6908,31.8750
6909,31.6250
6910,31.0000
6911,30.6250
6912,30.6250
6913,31.2500
6914,32.2500
6915,32.8750
6916,33.6250
6917,35.1250
6918,35.7500
6919,34.6250
6920,33.5000
6921,32.0000
6922,31.3750
6923,30.6250
6924,30.8750
6925,31.2500
6926,31.1250
6927,31.3750
6928,31.5000
6929,32.1250
6930,33.1250
6931,33.8750
6932,34.7500
6933,35.3750
6934,35.1250
6935,33.8750
6936,33.2500
6937,31.3750
6938,30.8750
6939,30.6250
6940,31.5000
6941,32.5000
6942,34.7500
6943,35.0000
6944,34.8750
6945,33.5000
6946,32.5000
6947,31.7500
6948,32.1250
6949,33.1250
6950,36.1250
6951,38.8750
6952,39.5000
6953,39.6250
6954,39.3750
6955,38.6250
6956,37.5000
6957,35.6250
6958,34.0000
6959,32.7500
6960,30.8750
6961,29.5000
6962,30.3750
6963,30.8750
6964,32.5000
6965,32.3750
6966,31.8750
6967,31.6250
6968,31.0000
6969,29.7500
6970,29.6250
6971,31.0000
6972,33.0000
6973,34.2500
6974,34.8750
6975,34.7500
6976,35.5000
6977,35.1250
6978,35.1250
6979,34.2500
6980,34.0000
6981,32.6250
6982,31.8750
6983,30.0000
6984,30.5000
6985,31.0000
6986,33.3750
6987,34.1250
6988,35.0000
6989,34.6250
6990,33.5000
6991,31.2500
6992,29.6250
6993,28.7500
6994,28.8750
6995,30.2500
6996,32.0000
6997,34.2500
6998,34.7500
6999,35.5000
7000,34.8750
7001,35.8750
7002,34.7500
7003,33.8750
7004,33.2500
7005,32.8750
7006,31.7500
7007,30.8750
7008,30.5000
7009,31.1250
7010,31.5000
7011,32.0000
7012,32.8750
7013,32.7500
7014,32.3750
7015,31.3750
7016,30.3750
7017,29.7500
7018,28.8750
7019,28.0000
7020,28.5000
7021,30.3750
7022,32.3750
7023,33.0000
7024,33.0000
7025,33.1250
7026,31.8750
7027,30.0000
7028,29.0000
7029,29.1250
7030,28.5000
7031,28.0000
7032,26.8750
7033,27.7500
7034,27.3750
7035,27.2500
7036,27.6250
7037,28.3750
7038,28.1250
7039,27.8750
7040,27.3750
7041,27.7500
7042,28.1250
7043,29.0000
7044,30.2500
7045,31.5000
7046,32.1250
7047,32.6250
7048,33.0000
7049,32.8750
7050,33.3750
7051,34.0000
7052,33.7500
7053,35.0000
7054,34.5000
7055,34.2500
7056,34.2500
7057,34.0000
7058,32.7500
7059,32.3750
7060,31.5000
7061,31.5000
7062,30.8750
7063,30.2500
7064,30.3750
7065,30.7500
7066,31.3750
7067,32.5000
7068,33.5000
7069,33.7500
7070,33.7500
7071,34.0000
7072,33.5000
7073,33.8750
7074,34.5000
7075,35.5000
7076,36.3750
7077,36.3750
7078,35.6250
7079,35.3750
7080,33.8750
7081,32.8750
7082,31.2500
7083,30.5000
7084,30.1250
7085,31.5000
7086,32.1250
7087,32.2500
7088,31.5000
7089,30.8750
7090,30.5000
7091,30.3750
7092,30.0000
7093,31.8750
7094,34.0000
7095,36.7500
7096,37.8750
7097,37.5000
7098,35.5000
7099,33.8750
7100,30.6250
7101,28.5000
7102,27.5000
7103,28.5000
7104,29.6250
7105,30.8750
